date,hour,is_weekend_or_holiday,event_flag,name,current_crawds,weather_code,temperature,humidity,cloud,chance_of_rain
2024-08-29,20:00,0,0,,5.0,1240,28.2,71,65,100
2024-08-29,21:00,0,0,,5.0,1150,27.9,72,71,100
2024-08-29,22:00,0,0,,5.0,1063,27.8,72,70,100
2024-08-30,10:00,0,0,,5.0,1195,25.5,94,100,100
2024-08-30,11:00,0,0,,5.0,1189,25.8,94,100,100
2024-08-30,12:00,0,0,,5.0,1195,25.8,94,100,100
2024-08-30,13:00,0,0,,5.0,1189,25.7,94,100,100
2024-08-30,14:00,0,0,,5.0,1240,26.0,90,100,100
2024-08-30,15:00,0,0,,5.0,1063,26.3,87,84,100
2024-08-30,16:00,0,0,,5.0,1063,26.4,85,85,100
2024-08-30,17:00,0,0,,5.0,1063,26.3,85,85,45
2024-08-30,18:00,0,0,,5.0,1240,26.2,86,71,100
2024-08-30,19:00,0,0,,5.0,1063,26.0,86,65,100
2024-08-30,20:00,0,0,,5.0,1063,26.0,86,84,45
2024-08-30,21:00,0,0,,5.0,1009,26.0,86,100,0
2024-08-30,22:00,0,0,,5.0,1009,26.0,86,97,0
2024-08-31,10:00,1,0,,5.0,1150,26.1,92,75,100
2024-08-31,11:00,1,0,,6.48,1063,26.8,88,71,100
2024-08-31,12:00,1,0,,6.48,1150,26.7,88,51,100
2024-08-31,13:00,1,0,,6.48,1150,27.2,85,83,100
2024-08-31,14:00,1,0,,6.48,1063,27.8,83,78,45
2024-08-31,15:00,1,0,,6.48,1153,27.5,84,87,100
2024-08-31,16:00,1,0,,6.48,1240,27.3,85,84,100
2024-09-01,10:00,1,0,,5.0,1240,29.4,71,75,100
2024-09-01,11:00,1,0,,6.48,1153,30.0,69,76,100
2024-09-01,12:00,1,0,,7.22,1063,30.0,69,75,45
2024-09-01,13:00,1,0,,8.7,1063,29.5,72,61,45
2024-09-01,14:00,1,0,,8.7,1063,29.4,72,79,100
2024-09-01,15:00,1,0,,11.66,1063,29.2,73,83,45
2024-09-01,16:00,1,1,(G)I-DLE,25.72,1063,28.6,76,100,45
2024-09-01,17:00,1,0,,25.72,1063,28.0,79,53,45
2024-09-01,18:00,1,0,,20.54,1063,27.8,80,61,45
2024-09-01,19:00,1,0,,24.24,1063,27.9,80,51,100
2024-09-01,20:00,1,0,,17.58,1063,27.9,80,78,45
2024-09-01,21:00,1,0,,7.22,1063,27.6,82,51,45
2024-09-01,22:00,1,0,,5.0,1063,27.6,82,60,100
2024-09-02,10:00,0,0,,6.48,1000,30.3,64,10,0
2024-09-02,11:00,0,0,,5.0,1000,30.8,63,8,0
2024-09-02,12:00,0,0,,5.0,1000,31.2,62,8,0
2024-09-02,13:00,0,0,,6.48,1000,31.3,61,7,0
2024-09-02,14:00,0,0,,6.48,1000,31.2,62,8,0
2024-09-02,15:00,0,0,,6.48,1063,30.8,64,74,45
2024-09-02,16:00,0,0,,6.48,1063,30.3,67,76,45
2024-09-02,17:00,0,0,,5.0,1000,29.7,70,12,0
2024-09-02,18:00,0,0,,5.0,1000,29.0,73,14,0
2024-09-02,19:00,0,0,,6.48,1000,28.7,75,16,0
2024-09-02,20:00,0,0,,5.0,1000,28.6,76,21,0
2024-09-02,21:00,0,0,,5.0,1063,28.3,77,87,45
2024-09-02,22:00,0,0,,5.0,1063,28.1,78,78,100
2024-09-03,10:00,0,0,,5.0,1243,23.8,92,100,100
2024-09-03,11:00,0,0,,5.0,1189,23.7,92,100,100
2024-09-03,12:00,0,0,,6.48,1243,23.7,92,100,100
2024-09-03,13:00,0,0,,7.22,1195,23.7,92,94,100
2024-09-03,14:00,0,0,,8.7,1243,23.3,89,100,100
2024-09-03,15:00,0,0,,26.46,1240,23.4,84,74,100
2024-09-03,16:00,0,0,,75.3,1153,23.6,81,77,100
2024-09-03,17:00,0,0,,79.0,1153,23.2,84,99,100
2024-09-03,18:00,0,0,,79.0,1240,23.0,87,100,100
2024-09-03,19:00,0,0,,79.0,1063,23.3,86,100,45
2024-09-03,20:00,0,0,,74.56,1240,23.5,86,100,100
2024-09-03,21:00,0,0,,71.6,1063,23.6,87,100,100
2024-09-03,22:00,0,0,,32.38,1063,23.8,87,100,45
2024-09-04,10:00,0,0,,5.0,1063,25.8,69,100,45
2024-09-04,11:00,0,0,,5.0,1063,26.3,68,100,45
2024-09-04,12:00,0,0,,5.0,1063,26.0,69,100,45
2024-09-04,13:00,0,0,,5.0,1063,25.6,71,100,45
2024-09-04,14:00,0,0,,5.0,1009,25.9,71,89,45
2024-09-04,15:00,0,0,,5.0,1063,26.4,71,89,45
2024-09-04,16:00,0,0,,5.0,1063,25.9,75,93,45
2024-09-04,17:00,0,0,,5.0,1063,25.3,79,86,100
2024-09-04,18:00,0,0,,5.0,1063,25.1,81,89,100
2024-09-04,19:00,0,0,,5.0,1063,24.9,82,93,45
2024-09-04,20:00,0,0,,5.0,1063,24.6,83,100,45
2024-09-04,21:00,0,0,,5.0,1063,24.5,83,94,45
2024-09-04,22:00,0,0,,5.0,1063,24.4,84,87,45
2024-09-05,10:00,0,0,,5.0,1000,26.7,64,14,0
2024-09-05,11:00,0,0,,5.0,1000,27.6,60,13,0
2024-09-05,12:00,0,0,,6.48,1000,28.4,57,6,0
2024-09-05,13:00,0,0,,6.48,1000,29.1,54,4,0
2024-09-05,14:00,0,0,,5.0,1000,29.7,51,4,0
2024-09-05,15:00,0,0,,5.0,1000,29.9,51,4,0
2024-09-05,16:00,0,0,,5.0,1000,29.4,55,4,45
2024-09-05,17:00,0,0,,5.0,1000,28.5,62,3,45
2024-09-05,18:00,0,0,,5.0,1000,27.7,67,3,0
2024-09-05,19:00,0,0,,5.0,1000,27.3,70,3,0
2024-09-05,20:00,0,0,,5.0,1003,26.8,74,25,0
2024-09-05,21:00,0,0,,5.0,1003,26.3,77,49,0
2024-09-05,22:00,0,0,,5.0,1003,26.0,79,57,45
2024-09-06,10:00,0,0,,5.0,1000,29.2,62,13,0
2024-09-06,11:00,0,0,,5.0,1000,29.9,59,9,0
2024-09-06,12:00,0,0,,5.0,1000,30.5,57,5,0
2024-09-06,13:00,0,0,,5.0,1000,31.0,55,6,0
2024-09-06,14:00,0,0,,5.0,1000,31.4,54,8,0
2024-09-06,15:00,0,0,,5.0,1000,31.5,54,9,0
2024-09-06,16:00,0,0,,5.0,1000,31.0,56,10,45
2024-09-06,17:00,0,0,,5.0,1000,30.2,60,11,0
2024-09-06,18:00,0,0,,5.0,1000,29.1,64,9,0
2024-09-06,19:00,0,0,,5.0,1000,28.9,67,7,0
2024-09-06,20:00,0,0,,5.0,1000,28.5,70,7,45
2024-09-06,21:00,0,0,,5.0,1000,28.1,73,7,45
2024-09-06,22:00,0,0,,5.0,1000,27.8,74,8,45
2024-09-07,10:00,1,0,,5.0,1000,30.3,62,12,0
2024-09-07,11:00,1,0,,6.48,1000,31.0,58,7,0
2024-09-07,12:00,1,0,,6.48,1000,31.6,56,11,0
2024-09-07,13:00,1,0,,6.48,1000,32.0,54,12,0
2024-09-07,14:00,1,0,,7.96,1000,31.9,54,10,0
2024-09-07,15:00,1,0,,6.48,1000,31.7,54,7,0
2024-09-07,16:00,1,0,,6.48,1000,31.3,55,7,0
2024-09-07,17:00,1,0,,13.14,1000,30.7,58,6,0
2024-09-07,18:00,1,1,"Jun. K, NICHKHUN, WOOYOUNG (From 2PM)",23.5,1000,29.7,64,6,0
2024-09-07,19:00,1,0,,24.24,1000,29.1,68,5,0
2024-09-07,20:00,1,0,,23.5,1000,28.6,71,4,0
2024-09-07,21:00,1,0,,18.32,1000,28.3,73,4,0
2024-09-07,22:00,1,0,,8.7,1000,28.0,75,3,0
2024-09-08,10:00,1,0,,5.0,1003,30.3,63,29,45
2024-09-08,11:00,1,0,,5.0,1000,30.9,60,20,45
2024-09-08,12:00,1,0,,5.0,1063,31.3,59,78,45
2024-09-08,13:00,1,0,,6.48,1063,31.3,59,78,45
2024-09-08,14:00,1,0,,6.48,1063,31.0,60,66,45
2024-09-08,15:00,1,0,,16.1,1006,30.9,60,65,45
2024-09-08,16:00,1,1,"Jun. K, NICHKHUN, WOOYOUNG (From 2PM)",30.16,1006,30.6,60,81,45
2024-09-08,17:00,1,0,,30.16,1003,30.0,61,45,45
2024-09-08,18:00,1,0,,19.06,1003,29.3,63,26,0
2024-09-08,19:00,1,0,,17.58,1000,28.8,67,20,0
2024-09-08,20:00,1,0,,8.7,1000,28.3,71,18,0
2024-09-08,21:00,1,0,,6.48,1000,28.0,74,16,0
2024-09-08,22:00,1,0,,6.48,1000,27.6,76,22,0
2024-09-09,10:00,0,0,,5.0,1063,29.9,60,73,45
2024-09-09,11:00,0,0,,5.0,1063,30.8,55,89,45
2024-09-09,12:00,0,0,,5.0,1063,31.6,51,72,45
2024-09-10,10:00,0,0,,5.0,1003,29.1,67,26,45
2024-09-10,11:00,0,0,,5.0,1000,30.0,61,11,45
2024-09-10,12:00,0,0,,6.48,1000,31.0,57,12,45
2024-09-10,13:00,0,0,,6.48,1000,31.7,55,10,45
2024-09-10,14:00,0,0,,6.48,1000,31.8,55,10,45
2024-09-10,15:00,0,0,,5.0,1000,31.7,56,10,45
2024-09-10,16:00,0,0,,5.0,1000,31.2,59,9,45
2024-09-10,17:00,0,0,,5.0,1000,30.6,62,10,45
2024-09-10,18:00,0,0,,5.0,1000,29.8,66,19,45
2024-09-10,19:00,0,0,,5.0,1000,29.3,71,12,0
2024-09-10,20:00,0,0,,5.0,1000,28.8,73,16,0
2024-09-10,21:00,0,0,,5.0,1003,28.5,75,28,0
2024-09-10,22:00,0,0,,5.0,1003,28.3,77,34,0
2024-09-11,10:00,0,0,,5.0,1000,30.5,65,19,45
2024-09-11,11:00,0,0,,6.48,1000,31.0,63,8,0
2024-09-11,12:00,0,0,,5.0,1000,31.5,60,11,0
2024-09-11,13:00,0,0,,5.0,1000,31.8,58,7,0
2024-09-11,14:00,0,0,,5.0,1000,32.0,56,7,45
2024-09-11,15:00,0,0,,5.0,1000,32.0,56,7,45
2024-09-11,16:00,0,0,,5.0,1000,31.4,58,7,45
2024-09-11,17:00,0,0,,5.0,1000,30.5,63,7,45
2024-09-11,18:00,0,0,,5.0,1000,29.6,68,9,45
2024-09-11,19:00,0,0,,5.0,1000,29.2,71,14,0
2024-09-11,20:00,0,0,,6.48,1000,28.8,73,8,0
2024-09-11,21:00,0,0,,5.0,1000,28.6,74,9,0
2024-09-11,22:00,0,0,,5.0,1000,28.4,75,11,0
2024-09-12,10:00,0,0,,5.0,1003,30.5,66,46,45
2024-09-12,11:00,0,0,,5.0,1003,30.9,64,28,45
2024-09-12,12:00,0,0,,5.0,1000,31.3,63,15,45
2024-09-12,13:00,0,0,,5.0,1000,31.3,63,10,0
2024-09-12,14:00,0,0,,5.0,1000,31.3,62,13,0
2024-09-12,15:00,0,0,,5.0,1000,31.2,62,13,0
2024-09-12,16:00,0,0,,5.0,1000,30.8,63,7,0
2024-09-12,17:00,0,0,,5.0,1000,30.2,65,6,0
2024-09-12,18:00,0,0,,5.0,1000,29.4,69,6,0
2024-09-12,19:00,0,0,,5.0,1000,28.9,72,9,0
2024-09-12,20:00,0,0,,5.0,1000,28.6,73,11,0
2024-09-12,21:00,0,0,,5.0,1000,28.4,74,6,0
2024-09-13,10:00,0,0,,5.0,1063,30.4,65,74,45
2024-09-13,11:00,0,0,,5.0,1000,30.9,62,6,0
2024-09-13,12:00,0,0,,5.0,1000,31.5,60,2,0
2024-09-13,13:00,0,0,,5.0,1000,31.5,59,0,0
2024-09-13,14:00,0,0,,5.0,1000,31.4,59,0,0
2024-09-13,15:00,0,0,,5.0,1000,31.0,61,0,0
2024-09-13,16:00,0,0,,5.0,1000,30.5,62,0,0
2024-09-13,17:00,0,0,,5.0,1000,29.9,65,3,0
2024-09-13,18:00,0,0,,5.0,1000,29.3,69,6,0
2024-09-13,19:00,0,0,,5.0,1000,29.2,69,8,0
2024-09-13,20:00,0,0,,5.0,1000,29.1,69,11,0
2024-09-13,21:00,0,0,,5.0,1000,28.8,70,13,0
2024-09-13,22:00,0,0,,5.0,1000,28.6,71,15,0
2024-09-14,10:00,1,0,,5.0,1063,30.1,64,72,45
2024-09-14,11:00,1,0,,5.0,1000,31.0,60,1,45
2024-09-14,12:00,1,0,,5.0,1000,31.7,58,3,45
2024-09-14,13:00,1,0,,5.0,1000,31.8,58,3,0
2024-09-14,14:00,1,0,,5.0,1000,31.7,58,2,0
2024-09-14,15:00,1,0,,5.0,1000,31.3,60,7,0
2024-09-14,16:00,1,0,,5.0,1000,30.9,62,4,0
2024-09-14,17:00,1,0,,5.0,1000,30.3,66,8,0
2024-09-14,18:00,1,0,,5.0,1000,29.6,70,7,0
2024-09-14,19:00,1,0,,5.0,1000,29.3,72,7,0
2024-09-14,20:00,1,0,,5.0,1000,29.1,75,6,0
2024-09-14,21:00,1,0,,5.0,1000,28.8,77,12,0
2024-09-14,22:00,1,0,,5.0,1000,28.6,77,12,0
2024-09-15,10:00,1,0,,5.0,1003,30.7,63,27,0
2024-09-15,11:00,1,0,,6.48,1003,30.6,63,34,0
2024-09-15,12:00,1,0,,6.48,1003,30.2,65,52,0
2024-09-15,13:00,1,0,,5.0,1003,30.7,64,61,0
2024-09-15,14:00,1,0,,5.0,1003,30.9,62,58,0
2024-09-15,15:00,1,0,,5.0,1003,31.4,60,48,0
2024-09-15,16:00,1,0,,5.0,1003,31.1,60,46,0
2024-09-15,17:00,1,0,,5.0,1003,30.4,62,57,0
2024-09-15,18:00,1,0,,5.0,1003,30.0,64,52,0
2024-09-15,19:00,1,0,,5.0,1003,29.8,66,54,0
2024-09-15,20:00,1,0,,5.0,1003,29.7,66,47,0
2024-09-15,21:00,1,0,,5.0,1003,29.5,68,45,0
2024-09-15,22:00,1,0,,5.0,1063,29.2,70,57,45
2024-09-16,10:00,1,0,,6.48,1240,26.3,85,100,100
2024-09-16,11:00,1,0,,6.48,1240,26.2,84,100,100
2024-09-16,12:00,1,0,,5.0,1240,25.7,83,96,100
2024-09-16,13:00,1,0,,5.0,1063,25.6,81,95,45
2024-09-16,14:00,1,0,,5.0,1063,25.7,81,100,45
2024-09-16,15:00,1,0,,6.48,1240,25.7,80,100,100
2024-09-16,16:00,1,0,,6.48,1063,25.4,80,100,45
2024-09-16,17:00,1,0,,6.48,1063,25.1,80,100,45
2024-09-16,18:00,1,0,,5.0,1063,24.9,79,100,45
2024-09-16,19:00,1,0,,5.0,1063,24.7,79,100,45
2024-09-16,20:00,1,0,,5.0,1009,24.6,79,100,45
2024-09-16,21:00,1,0,,5.0,1063,24.5,79,100,45
2024-09-16,22:00,1,0,,5.0,1063,24.4,79,100,45
2024-09-17,10:00,0,0,,5.0,1003,28.5,67,30,45
2024-09-17,11:00,0,0,,5.0,1003,29.5,64,28,45
2024-09-17,12:00,0,0,,5.0,1000,30.3,62,18,45
2024-09-17,13:00,0,0,,5.0,1000,30.7,61,11,0
2024-09-17,14:00,0,0,,5.0,1000,30.8,61,17,0
2024-09-17,15:00,0,0,,5.0,1000,30.7,61,15,0
2024-09-17,16:00,0,0,,5.0,1000,30.2,64,9,0
2024-09-17,17:00,0,0,,5.0,1000,29.5,66,9,0
2024-09-17,18:00,0,0,,5.0,1000,28.9,68,8,0
2024-09-17,19:00,0,0,,5.0,1000,28.6,69,11,0
2024-09-17,20:00,0,0,,5.0,1000,28.4,70,9,0
2024-09-17,21:00,0,0,,5.0,1000,28.2,71,11,0
2024-09-17,22:00,0,0,,5.0,1000,28.2,73,12,0
2024-09-18,10:00,0,0,,7.22,1003,30.9,64,61,45
2024-09-18,11:00,0,0,,11.66,1063,31.5,62,52,45
2024-09-18,12:00,0,0,,11.66,1063,31.4,61,62,45
2024-09-18,13:00,0,0,,10.18,1006,31.3,62,66,45
2024-09-18,14:00,0,0,,7.22,1063,30.9,64,85,45
2024-09-18,15:00,0,0,,7.22,1003,31.0,63,39,45
2024-09-18,16:00,0,0,,6.48,1003,31.0,62,38,0
2024-09-18,17:00,0,0,,5.0,1003,30.8,62,25,0
2024-09-18,18:00,0,0,,5.0,1063,30.5,64,88,45
2024-09-18,19:00,0,0,,5.0,1063,30.1,66,78,45
2024-09-18,20:00,0,0,,5.0,1063,29.8,68,84,45
2024-09-18,21:00,0,0,,5.0,1150,29.4,71,61,100
2024-09-18,22:00,0,0,,5.0,1063,27.9,79,53,45
2024-09-19,10:00,0,0,,5.0,1063,30.0,69,75,45
2024-09-19,11:00,0,0,,5.0,1063,30.7,64,80,45
2024-09-19,12:00,0,0,,5.0,1063,31.6,60,83,45
2024-09-19,13:00,0,0,,5.0,1153,32.1,58,94,100
2024-09-19,14:00,0,0,,5.0,1240,31.2,62,84,100
2024-09-19,15:00,0,0,,5.0,1240,29.7,68,68,100
2024-09-19,16:00,0,0,,5.0,1240,28.7,73,69,100
2024-09-19,17:00,0,0,,5.0,1240,27.9,77,66,100
2024-09-19,18:00,0,0,,5.0,1063,27.5,78,63,45
2024-09-19,19:00,0,0,,5.0,1003,27.5,78,54,0
2024-09-19,20:00,0,0,,5.0,1003,27.3,80,61,45
2024-09-19,21:00,0,0,,5.0,1063,27.2,81,55,100
2024-09-19,22:00,0,0,,5.0,1003,26.9,82,58,45
2024-09-20,10:00,0,0,,5.0,1003,29.9,68,41,0
2024-09-20,11:00,0,0,,5.0,1003,30.7,65,26,0
2024-09-20,12:00,0,0,,5.0,1000,31.6,61,23,0
2024-09-20,13:00,0,0,,5.0,1000,32.1,59,19,0
2024-09-20,14:00,0,0,,5.0,1000,32.1,59,14,0
2024-09-20,15:00,0,0,,5.0,1000,31.9,59,10,0
2024-09-20,16:00,0,0,,5.0,1000,31.8,59,7,0
2024-09-20,17:00,0,0,,5.0,1000,31.6,59,6,0
2024-09-20,18:00,0,0,,5.0,1000,31.4,59,5,0
2024-09-20,19:00,0,0,,5.0,1000,31.5,58,5,0
2024-09-20,20:00,0,0,,5.0,1000,31.3,59,5,0
2024-09-20,21:00,0,0,,6.48,1000,30.7,62,6,0
2024-09-20,22:00,0,0,,6.48,1000,30.5,64,7,0
2024-09-21,10:00,1,0,,6.48,1000,31.1,60,10,0
2024-09-21,11:00,1,0,,6.48,1000,31.4,58,8,0
2024-09-21,12:00,1,0,,9.44,1000,31.0,60,8,0
2024-09-21,13:00,1,1,Blue Note JAZZ FESTIVAL in JAPAN 2024,22.76,1003,31.6,59,51,45
2024-09-21,14:00,1,0,,35.34,1006,30.2,63,66,45
2024-09-21,15:00,1,0,,39.78,1006,28.1,71,75,45
2024-09-21,16:00,1,0,,54.58,1006,27.6,73,68,45
2024-09-21,17:00,1,0,,56.06,1006,27.6,74,69,0
2024-09-21,18:00,1,0,,44.22,1006,27.3,75,86,45
2024-09-21,19:00,1,0,,45.7,1003,26.6,78,52,45
2024-09-21,20:00,1,0,,39.78,1063,26.2,80,78,45
2024-09-21,21:00,1,0,,38.3,1063,26.1,81,100,45
2024-09-21,22:00,1,0,,12.4,1063,25.7,81,100,45
2024-09-22,10:00,1,0,,6.48,1240,27.6,76,75,100
2024-09-22,11:00,1,0,,6.48,1063,27.8,70,91,45
2024-09-22,12:00,1,0,,9.44,1063,26.7,69,74,45
2024-09-22,13:00,1,1,Blue Note JAZZ FESTIVAL in JAPAN 2024,22.76,1000,28.2,62,14,0
2024-09-22,14:00,1,0,,42.0,1000,29.0,57,20,0
2024-09-22,15:00,1,0,,47.18,1003,29.4,54,42,0
2024-09-22,16:00,1,0,,54.58,1063,29.3,54,68,100
2024-09-22,17:00,1,0,,56.8,1063,28.7,56,86,100
2024-09-22,18:00,1,0,,66.42,1063,28.2,60,73,100
2024-09-22,19:00,1,0,,67.9,1063,26.9,66,68,100
2024-09-22,20:00,1,0,,64.94,1063,25.6,69,89,45
2024-09-22,21:00,1,0,,59.76,1063,25.0,71,100,45
2024-09-22,22:00,1,0,,16.1,1153,24.6,72,100,100
2024-09-23,10:00,1,0,,6.48,1153,21.5,75,87,100
2024-09-23,11:00,1,0,,6.48,1063,21.7,73,75,45
2024-09-23,12:00,1,0,,6.48,1063,22.0,69,80,45
2024-09-23,13:00,1,0,,6.48,1006,23.1,62,73,45
2024-09-23,14:00,1,0,,7.96,1063,24.2,57,95,45
2024-09-23,15:00,1,0,,7.96,1063,24.2,57,94,45
2024-09-23,16:00,1,0,,6.48,1006,23.8,59,74,45
2024-09-23,17:00,1,0,,19.06,1006,23.2,62,86,45
2024-09-23,18:00,1,1,Sammy Hagar,58.28,1063,22.8,63,90,45
2024-09-23,19:00,1,0,,79.0,1003,22.7,63,42,45
2024-09-23,20:00,1,0,,76.78,1003,22.7,63,59,45
2024-09-23,21:00,1,0,,36.82,1063,22.6,63,71,45
2024-09-23,22:00,1,0,,10.92,1003,22.5,63,48,45
2024-09-25,10:00,0,0,,5.0,1003,23.7,54,30,0
2024-09-25,11:00,0,0,,5.0,1003,24.7,53,42,45
2024-09-25,12:00,0,0,,5.0,1003,25.2,53,42,0
2024-09-25,13:00,0,0,,5.0,1003,25.3,53,41,0
2024-09-25,14:00,0,0,,5.0,1003,25.3,54,59,0
2024-09-25,15:00,0,0,,5.0,1009,25.4,55,100,0
2024-09-25,16:00,0,0,,5.0,1063,25.3,59,100,45
2024-09-25,17:00,0,0,,5.0,1009,24.8,62,100,45
2024-09-25,18:00,0,0,,5.0,1009,24.1,66,100,0
2024-09-25,19:00,0,0,,5.0,1063,23.7,70,100,45
2024-09-25,20:00,0,0,,5.0,1063,23.6,73,100,45
2024-09-25,21:00,0,0,,5.0,1063,23.5,73,100,45
2024-09-25,22:00,0,0,,6.48,1009,23.5,73,96,0
2024-09-26,10:00,0,0,,5.0,1003,26.0,65,56,0
2024-09-26,11:00,0,0,,5.0,1003,27.0,61,51,0
2024-09-26,12:00,0,0,,5.0,1003,27.9,58,28,0
2024-09-26,13:00,0,0,,6.48,1003,28.5,56,28,0
2024-09-26,14:00,0,0,,6.48,1003,29.0,54,61,0
2024-09-26,15:00,0,0,,6.48,1063,29.0,55,75,45
2024-09-26,16:00,0,0,,6.48,1003,28.6,57,61,45
2024-09-26,17:00,0,0,,5.0,1003,27.8,61,43,45
2024-09-26,18:00,0,0,,5.0,1003,27.1,66,30,45
2024-09-26,19:00,0,0,,5.0,1000,26.5,69,17,0
2024-09-26,20:00,0,0,,5.0,1000,25.9,72,23,0
2024-09-26,21:00,0,0,,5.0,1003,25.4,74,33,45
2024-09-26,22:00,0,0,,5.0,1003,25.2,75,45,0
2024-09-27,10:00,0,0,,7.22,1003,26.7,67,61,45
2024-09-27,11:00,0,0,,7.22,1063,27.8,62,55,45
2024-09-27,12:00,0,0,,7.22,1003,28.8,58,46,45
2024-09-27,13:00,0,0,,7.22,1063,29.4,56,97,45
2024-09-27,14:00,0,0,,8.7,1240,29.0,58,98,100
2024-09-27,15:00,0,0,,7.22,1063,28.2,63,64,45
2024-09-27,16:00,0,0,,7.22,1063,28.2,63,64,45
2024-09-27,17:00,0,0,,8.7,1063,27.7,65,75,45
2024-09-27,18:00,0,0,,10.92,1063,26.7,70,88,100
2024-09-27,19:00,0,1,OLIVIA RODRIGO,39.04,1063,26.0,74,71,45
2024-09-27,20:00,0,0,,42.74,1240,25.6,77,77,100
2024-09-27,21:00,0,0,,31.64,1183,25.2,79,83,100
2024-09-27,22:00,0,0,,14.62,1183,24.8,82,78,100
2024-09-28,10:00,1,0,,5.0,1006,25.2,73,66,45
2024-09-28,11:00,1,0,,7.22,1006,25.9,70,86,45
2024-09-28,12:00,1,0,,7.22,1009,26.3,68,90,45
2024-09-28,13:00,1,0,,7.22,1063,26.5,66,80,45
2024-09-28,14:00,1,0,,7.22,1153,26.2,68,92,100
2024-09-28,15:00,1,0,,8.7,1240,25.2,72,77,100
2024-09-28,16:00,1,0,,7.22,1150,24.1,78,62,100
2024-09-28,17:00,1,0,,20.54,1183,23.2,83,76,100
2024-09-28,18:00,1,1,OLIVIA RODRIGO,41.26,1240,22.9,84,78,100
2024-09-28,19:00,1,0,,42.74,1240,22.7,85,68,100
2024-09-28,20:00,1,0,,33.12,1063,22.6,84,69,100
2024-09-28,21:00,1,0,,14.62,1240,22.6,82,77,100
2024-09-28,22:00,1,0,,7.22,1180,22.5,83,65,100
2024-09-29,10:00,1,0,,5.0,1153,22.0,80,100,100
2024-09-29,11:00,1,0,,7.22,1153,22.0,80,100,100
2024-09-29,12:00,1,0,,7.22,1240,22.1,79,100,100
2024-09-29,13:00,1,0,,7.22,1063,22.5,76,100,100
2024-09-29,14:00,1,0,,5.0,1063,22.8,73,100,100
2024-09-29,15:00,1,0,,7.22,1063,22.9,72,100,45
2024-09-29,16:00,1,0,,7.22,1009,22.9,70,100,45
2024-09-29,17:00,1,0,,5.0,1009,22.9,69,100,0
2024-09-29,18:00,1,0,,5.0,1009,22.6,69,100,0
2024-09-29,19:00,1,0,,7.22,1009,22.3,70,100,0
2024-09-29,20:00,1,0,,5.0,1009,22.0,70,92,0
2024-09-29,21:00,1,0,,7.22,1009,21.9,70,90,0
2024-09-29,22:00,1,0,,5.0,1006,21.7,70,85,0
2024-09-30,10:00,0,0,,7.22,1006,23.9,59,76,45
2024-09-30,11:00,0,0,,7.22,1003,24.6,56,50,45
2024-09-30,12:00,0,0,,7.22,1006,25.0,55,80,45
2024-09-30,13:00,0,0,,5.0,1006,25.1,55,84,45
2024-09-30,14:00,0,0,,5.0,1063,24.7,57,77,45
2024-09-30,15:00,0,0,,7.22,1063,24.2,60,57,45
2024-09-30,16:00,0,0,,7.22,1003,23.9,61,50,0
2024-10-02,10:00,0,0,,5.0,1000,26.4,61,4,0
2024-10-02,11:00,0,0,,5.0,1000,27.2,59,4,0
2024-10-02,12:00,0,0,,5.0,1000,28.1,57,4,0
2024-10-02,13:00,0,0,,5.0,1000,28.9,53,5,0
2024-10-02,14:00,0,0,,5.0,1000,29.2,51,5,0
2024-10-02,15:00,0,0,,5.0,1000,28.9,52,7,0
2024-10-02,16:00,0,0,,5.0,1000,28.6,52,8,0
2024-10-02,17:00,0,0,,5.0,1000,27.5,57,7,0
2024-10-02,18:00,0,0,,5.0,1000,26.8,62,6,0
2024-10-02,19:00,0,0,,5.0,1000,26.3,67,6,0
2024-10-02,20:00,0,0,,5.0,1000,26.0,70,6,0
2024-10-02,21:00,0,0,,5.0,1000,25.6,72,7,0
2024-10-02,22:00,0,0,,5.0,1000,25.4,74,7,0
